Start Date and Time,RM1,RM2,CM1,CM2,Campaign,Instrument,Size Fraction,SN1,SN2,Public Domain?
14.02.2019,23.41,23.04,21.86,22.28,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
15.02.2019,20.69,21.13,22.64,22.63,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
16.02.2019,,,27.28,25.91,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
17.02.2019,23.19,22.17,22.73,21.65,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
18.02.2019,31.98,32.17,33.79,31.48,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
19.02.2019,30.73,31.75,31.46,31.2,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
20.02.2019,30.94,31.77,27.92,28.48,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
21.02.2019,36.71,37.54,35.59,35.84,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
22.02.2019,14.67,15.56,14.12,13.71,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
23.02.2019,,,14.09,13.92,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
24.02.2019,19.21,19.65,16.69,15.99,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
25.02.2019,29.77,29.96,31.35,29.64,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
26.02.2019,38.04,39.15,36.18,34.39,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
27.02.2019,44.59,44.94,44.52,43.73,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
28.02.2019,,,39.59,39.49,Bulk handling. Winter,PM10EnveaMP101M,PM10,6158,6159,Y
26.01.2024,20.14,,15.17,14.92,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
27.01.2024,17.68,,17.75,17.67,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
28.01.2024,15.56,,20.25,16.63,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
29.01.2024,,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
30.01.2024,,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
31.01.2024,14.32,,17.98,15.42,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
01.02.2024,,,23.29,22.36,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
02.02.2024,10.8,,15.87,14.64,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
03.02.2024,12.91,,12.9,12.14,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
04.02.2024,17.56,,17.07,16.02,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
05.02.2024,18.72,,22.46,21.91,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
06.02.2024,11.72,,10.74,11,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
07.02.2024,23.52,,22.05,20.08,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
08.02.2024,8.77,,13.96,13.36,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
09.02.2024,7.68,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
10.02.2024,16.36,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
11.02.2024,18.41,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
12.02.2024,11.55,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
13.02.2024,9.85,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
14.02.2024,10.78,,12.62,11.08,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
15.02.2024,,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
16.02.2024,9.22,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
17.02.2024,8.52,,12.04,10.06,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
18.02.2024,11.81,,14.27,12.26,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
19.02.2024,24.62,,23.66,22.35,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
20.02.2024,13.66,,19.52,16.21,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
21.02.2024,7.1,,9.61,10.16,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
22.02.2024,9.3,,9.72,8.79,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
23.02.2024,9.52,,8.71,7.87,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
24.02.2024,18.31,,13.86,14.35,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
25.02.2024,17.79,,17.03,16.32,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
26.02.2024,14.57,,12.56,10.95,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
27.02.2024,19.71,,20.49,18.81,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
28.02.2024,16.35,,23.9,20.51,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
29.02.2024,20.2,,16.93,16.96,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
01.03.2024,10.89,,11.4,12.16,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
02.03.2024,13.33,,12.23,11.57,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
03.03.2024,14.53,,9.6,10.85,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
04.03.2024,15.52,,15.74,14.72,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
05.03.2024,24.32,,18.78,18.25,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
06.03.2024,33.11,,28.63,28.36,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
07.03.2024,28.78,,27.17,26.71,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
08.03.2024,39.54,,32.96,30.68,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
09.03.2024,50.4,,50.29,47.85,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
10.03.2024,24.55,,27.58,26.66,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
11.03.2024,29.81,,25.22,25.08,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
12.03.2024,11.43,,15.59,15.87,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
13.03.2024,5.29,,6.43,5.06,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
14.03.2024,8.43,,10.94,8.51,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
15.03.2024,12.29,,9.53,8.77,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
16.03.2024,11.24,,10.23,9.55,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
17.03.2024,9.28,,9.68,8.5,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
18.03.2024,13.51,,12.79,12.54,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
19.03.2024,13.5,,13.25,10.97,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
20.03.2024,,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
21.03.2024,,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
22.03.2024,21.07,,,,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
23.03.2024,15.1,,19.41,18.3,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
24.03.2024,17.59,,14.81,15.39,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
25.03.2024,12.03,,13.76,12.58,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
26.03.2024,27.24,,25.16,25.39,Manchester 1,PM10EnveaMP101M,PM10,10701,10702,Y
27.03.2024,8.18,,11.31,10.57,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
28.03.2024,7.36,,8.91,7.6,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
29.03.2024,8.23,,6.56,6.4,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
30.03.2024,24.23,,14.29,13.14,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
31.03.2024,11.47,,12.71,12.64,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
01.04.2024,5.1,,6,5.09,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
02.04.2024,11.5,,10.38,10.78,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
03.04.2024,8.35,,8.34,6.94,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
04.04.2024,12.22,,10.4,10.77,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
05.04.2024,14.21,,13.89,11.77,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
06.04.2024,12.85,,16.76,12.76,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
07.04.2024,9.78,,9.65,8.11,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
08.04.2024,12.77,,13.59,12.45,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
09.04.2024,13.69,,10.92,9.97,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
10.04.2024,8.33,,11.57,10.77,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
11.04.2024,8.39,,8.37,7.47,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
12.04.2024,13.85,,9.75,10.06,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
13.04.2024,13.36,,14.83,12.79,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
14.04.2024,14.32,,15.17,13.64,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
15.04.2024,11.79,,13.81,11.71,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
16.04.2024,13.97,,13,10.66,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
17.04.2024,16.36,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
18.04.2024,15.04,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
19.04.2024,14.11,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
20.04.2024,22.5,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
21.04.2024,15.47,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
22.04.2024,15.05,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
23.04.2024,28.21,,26.56,26.03,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
24.04.2024,30.36,,32.59,31.31,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
25.04.2024,13.16,,12.93,14.76,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
26.04.2024,11.45,,9.32,9.64,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
27.04.2024,14.9,,13.82,13.12,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
28.04.2024,8.27,,9.45,9.7,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
29.04.2024,10.1,,10.48,9.26,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
30.04.2024,13.53,,10.95,13.24,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
01.05.2024,22.67,,20.72,21.93,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
02.05.2024,33.84,,31.91,32.27,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
03.05.2024,25.68,,30.15,32.72,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
04.05.2024,10.21,,9.47,8.94,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
05.05.2024,12.91,,13.34,11.76,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
06.05.2024,14.84,,13.95,14.36,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
07.05.2024,12.75,,11.59,10.07,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
08.05.2024,19.71,,19.36,19.27,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
09.05.2024,18.97,,17.83,16.93,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
10.05.2024,22.5,,21.63,21.51,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
11.05.2024,18.95,,18.88,18.87,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
12.05.2024,21.58,,23.91,23.09,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
13.05.2024,13.79,,15.78,16.72,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
14.05.2024,10.26,,9.96,10.12,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
15.05.2024,12.43,,12.89,14.66,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
16.05.2024,20.09,,18.29,16.69,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
17.05.2024,16.58,,18.34,17.62,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
18.05.2024,20.85,,23.1,21.96,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
19.05.2024,15.87,,17.2,16.87,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
20.05.2024,12.17,,14.81,14.28,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
21.05.2024,15.26,,15.22,15.43,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
22.05.2024,11.92,,13.86,12.94,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
23.05.2024,6.74,,7.5,5.23,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
24.05.2024,11.08,,13.78,11.33,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
25.05.2024,14.82,,13.76,15,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
26.05.2024,8.54,,11.36,10.68,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
27.05.2024,6.15,,5.33,5.9,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
28.05.2024,7.27,,9.67,8.54,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
29.05.2024,11.37,,11.82,10.16,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
30.05.2024,11.01,,11.25,10.74,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
31.05.2024,28.82,,24.67,23.02,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
01.06.2024,14.56,,17.89,17.62,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
02.06.2024,13.89,,15.71,15.08,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
03.06.2024,12.96,,14.53,13.92,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
04.06.2024,13.5,,10.43,10.17,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
05.06.2024,16.77,,15.02,15.11,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
06.06.2024,16.87,,15.78,15.54,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
07.06.2024,12.47,,14.15,12.89,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
08.06.2024,12.12,,10.49,9.82,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
09.06.2024,10.2,,14.76,13.64,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
10.06.2024,8.72,,7.39,6.13,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
11.06.2024,9.84,,7.33,7.95,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
12.06.2024,12.57,,10.88,10.47,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
13.06.2024,12.7,,14.46,14.66,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
14.06.2024,10.37,,8.04,7.48,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
15.06.2024,8.91,,8.59,8.36,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
16.06.2024,9.05,,9.65,8.12,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
17.06.2024,10.97,,9.49,9.62,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
18.06.2024,10.5,,11.31,9.37,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
19.06.2024,11.49,,9.17,9.05,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
20.06.2024,17.46,,15.5,16.86,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
21.06.2024,15.32,,15.17,14.8,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
22.06.2024,12,,10.52,9.93,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
23.06.2024,9.01,,7.87,9.94,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
24.06.2024,13.75,,11.6,12.71,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
25.06.2024,18.45,,17.19,18.61,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
26.06.2024,19.9,,17.9,17.83,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
27.06.2024,13.92,,11.02,12.85,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
28.06.2024,14.01,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
29.06.2024,9.61,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
30.06.2024,13.79,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
01.07.2024,10.91,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
02.07.2024,18.49,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
03.07.2024,10.93,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
04.07.2024,18.39,,,,Manchester 2,PM10EnveaMP101M,PM10,10701,10702,Y
17.11.2006,11.1,11.2,17.1,16.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
18.11.2006,15.9,16.1,17.8,17.1,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
19.11.2006,18.8,18.2,16.6,18.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
20.11.2006,11,10.3,12.8,10.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
21.11.2006,14.7,14.7,14,14.9,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
22.11.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
23.11.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
24.11.2006,13.4,13.2,11.6,12.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
25.11.2006,,,8.7,8.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
26.11.2006,,,14.5,14.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
27.11.2006,22.4,22.7,20.2,21.9,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
28.11.2006,22.4,22.7,22.2,22.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
29.11.2006,27.4,28.5,24.6,25.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
30.11.2006,26,25.3,24.2,23.5,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
01.12.2006,25.9,25.6,22.5,23.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
02.12.2006,,,23.3,23.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
03.12.2006,,,8,7.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
04.12.2006,8.4,8.9,6,5.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
05.12.2006,7.9,9.4,6.7,6.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
06.12.2006,10.9,11.5,12.3,11.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
07.12.2006,6.9,6.9,7.1,9,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
08.12.2006,,,6.6,6.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
09.12.2006,,,18.6,19.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
10.12.2006,,,14.3,16.5,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
11.12.2006,6.5,6.8,6,6.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
12.12.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
13.12.2006,10.7,10.5,10.5,11.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
14.12.2006,15.6,14.6,16.1,16.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
15.12.2006,17.8,18.1,19.1,20.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
16.12.2006,,,18,18.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
17.12.2006,,,18.8,19.9,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
18.12.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
19.12.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
20.12.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
21.12.2006,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
22.12.2006,,,27,27.1,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
23.12.2006,,,19.4,20.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
24.12.2006,,,25.9,26.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
25.12.2006,,,12.3,13,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
26.12.2006,,,27.5,28,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
27.12.2006,28.6,28.8,26.1,27.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
28.12.2006,,,29,28.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
29.12.2006,,,25.5,27,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
30.12.2006,,,13.5,11.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
31.12.2006,,,16.3,15.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
01.01.2007,,,8.7,7.9,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
02.01.2007,,,10.5,11.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
03.01.2007,,,10.5,9.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
04.01.2007,,,8.6,9.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
05.01.2007,,,8.9,8.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
06.01.2007,,,10.7,10.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
07.01.2007,,,9.2,6.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
08.01.2007,4.1,4.3,4.3,4.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
09.01.2007,5,4.8,5.4,5.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
10.01.2007,6.6,6.4,1.6,7.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
11.01.2007,7,7,0.7,8.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
12.01.2007,8.5,8.3,8.1,8.8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
13.01.2007,,,8.6,5.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
14.01.2007,11.1,11.5,12.8,12.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
15.01.2007,15.8,16.1,16.5,16.5,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
16.01.2007,17.7,18.8,18.1,19.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
17.01.2007,7.6,7.8,8.3,7.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
18.01.2007,5.6,4.9,5.2,5.1,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
19.01.2007,,,7.2,8,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
20.01.2007,6.5,6.3,7,6.2,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
21.01.2007,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
22.01.2007,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
23.01.2007,,,,,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
24.01.2007,28.2,27.1,28.9,28.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
25.01.2007,26.6,26.4,26.9,28.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
26.01.2007,23.9,24.5,20.9,24.5,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
27.01.2007,,,15.4,14.4,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
28.01.2007,,,14.1,15.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
29.01.2007,18,18.2,17.5,18.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
30.01.2007,22.8,22.8,24.2,23.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
31.01.2007,25.6,25.9,25.6,26.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
01.02.2007,32.2,32.4,29.9,31.6,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
02.02.2007,26.5,26.6,30.3,27.3,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
03.02.2007,,,27.1,28.7,Cologne. Frankfurter Str.,PM2.5OpsisSM200,PM2.5,1236,1237,Y
